,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,log_prob,surprisal
19545,grappling-iron,0.0,2,gr{pPIN2@n,N,5,10,4,-17.147198980723708,17.147198980723708
19546,grasp,0.9,1,gr#sp,N,1,5,1,-7.396492058157234,7.396492058157234
19547,grasp,1.4,1,gr#sp,V,1,5,1,-7.396492058157234,7.396492058157234
19548,grasp at,0.0,2,gr#sp{t,V,2,7,2,-9.174653484996522,9.174653484996522
19549,grasping,0.3,1,gr#spIN,A,2,7,2,-8.821808010147196,8.821808010147196
19550,graspingly,0.0,2,gr#spINlI,ADV,3,9,3,-10.478652418142074,10.478652418142074
19551,grass,1.96,1,gr#s,N,1,4,1,-5.591311961809531,5.591311961809531
19552,grass,0.0,1,gr#s,V,1,4,1,-5.591311961809531,5.591311961809531
19553,grasshopper,0.48,2,gr#shQp@R,N,3,9,3,-11.706162832383356,11.706162832383356
19554,grassland,0.85,2,gr#sl{nd,N,2,8,2,-10.00858086262042,10.00858086262042
19555,grassroots,0.0,2,gr#sruts,N,2,8,2,-12.464769972136384,12.464769972136384
19556,grass widow,0.0,2,gr#swId5,N,3,8,3,-11.712692370565875,11.712692370565875
19557,grass widower,0.0,2,gr#swId5@R,N,4,10,4,-13.665734452068042,13.665734452068042
19558,grassy,0.78,2,gr#sI,A,2,5,2,-6.576964491911464,6.576964491911464
19559,grate,0.3,1,gr1t,N,1,4,1,-4.649510373145352,4.649510373145352
19560,grate,0.7,1,gr1t,V,1,4,1,-4.649510373145352,4.649510373145352
19561,grateful,1.38,0,gr1tfUl,A,2,7,2,-8.541443981213497,8.541443981213497
19562,gratefully,0.6,2,gr1tfUlI,ADV,3,8,3,-8.556870766349405,8.556870766349405
19563,gratefulness,0.0,2,gr1tfUlnIs,N,3,10,3,-11.858628500641831,11.858628500641831
19564,grater,0.0,2,gr1t@R,N,2,6,2,-5.789734862319545,5.789734862319545
19565,gratification,0.6,2,gr{tIfIk1SH,N,5,11,4,-11.167126365323744,11.167126365323744
19566,gratify,0.7,0,gr{tIf2,V,3,7,3,-9.254162077686722,9.254162077686722
19567,gratifying,0.3,1,gr{tIf2IN,A,4,9,4,-11.75263552258035,11.75263552258035
19568,gratifyingly,0.0,2,gr{tIf2INlI,ADV,5,11,5,-13.409479930575229,13.409479930575229
19569,grating,0.3,1,gr1tIN,N,2,6,2,-6.2987536190906965,6.2987536190906965
19570,grating,0.0,1,gr1tIN,A,2,6,2,-6.2987536190906965,6.2987536190906965
19571,gratingly,0.0,2,gr1tINlI,ADV,3,8,3,-7.955598027085575,7.955598027085575
19572,gratis,0.0,1,gr1tIs,A,2,6,2,-6.21140083785566,6.21140083785566
19573,gratis,0.0,1,gr1tIs,ADV,2,6,2,-6.21140083785566,6.21140083785566
19574,gratitude,1.04,0,gr{tItjud,N,3,9,3,-10.207207239086822,10.207207239086822
19575,gratuitous,0.0,2,gr@tjuIt@s,A,4,10,4,-11.77908586999777,11.77908586999777
19576,gratuitously,0.0,2,gr@tjuIt@slI,ADV,5,12,5,-13.557640762914545,13.557640762914545
19577,gratuitousness,0.0,2,gr@tjuIt@snIs,N,5,13,5,-15.009928910137859,15.009928910137859
19578,gratuity,0.0,0,gr@tju@tI,N,4,9,4,-10.330127454020806,10.330127454020806
19579,grave,1.32,1,gr1v,N,1,4,1,-5.838702265040801,5.838702265040801
19580,grave,1.23,1,gr1v,A,1,4,1,-5.838702265040801,5.838702265040801
19581,grave,0.0,1,gr#v,A,1,4,1,-6.658995024526149,6.658995024526149
19582,grave-clothes,0.0,2,gr1vkl5Dz,N,2,9,2,-15.259548709285752,15.259548709285752
19583,gravel,1.0,1,gr{vP,N,2,5,1,-6.855924416614812,6.855924416614812
19584,gravel,0.0,1,gr{vP,V,2,5,1,-6.855924416614812,6.855924416614812
19585,gravelly,0.0,2,gr{vPI,A,3,6,2,-8.948012457938315,8.948012457938315
19586,gravely,0.95,2,gr1vlI,ADV,2,6,2,-7.2890174782692165,7.2890174782692165
19587,graven,0.0,0,gr1vH,A,2,5,1,-6.905132607511341,6.905132607511341
19588,gravestone,0.3,2,gr1vst5n,N,2,8,2,-12.350213378097846,12.350213378097846
19589,graveyard,0.6,2,gr1vj#d,N,2,7,2,-10.515294855539665,10.515294855539665
19590,graving dock,0.0,0,gr1vINdQk,N,3,9,3,-13.225479459246344,13.225479459246344
19591,gravitate to,0.0,3,gr{vIt1ttu,V,4,10,4,-16.601159048945878,16.601159048945878
19592,gravitate towards,0.0,3,gr{vIt1tt@w$dz,V,5,14,5,-20.718933145198328,20.718933145198328
19593,gravitation,0.7,2,gr{vIt1SH,N,4,9,3,-9.936738345093483,9.936738345093483
19594,gravitational,1.23,2,gr{vIt1S@nP,A,5,11,4,-13.14346417098688,13.14346417098688
19595,gravity,0.48,2,gr{v@tI,N,3,7,3,-8.25856031435326,8.25856031435326
19596,gravity,1.2,0,gr{v@tI,N,3,7,3,-8.25856031435326,8.25856031435326
19597,gravure,0.0,0,gr@vj9R,N,2,7,2,-8.809143925606213,8.809143925606213
19598,gravy,0.6,0,gr1vI,N,2,5,2,-6.516857987049943,6.516857987049943
19599,gravy-boat,0.0,2,gr1vIb5t,N,3,8,3,-11.153182832571723,11.153182832571723
19600,graze,0.0,1,gr1z,N,1,4,1,-5.41361568429609,5.41361568429609
19601,graze,1.23,1,gr1z,V,1,4,1,-5.41361568429609,5.41361568429609
19602,grazier,0.0,2,gr1zj@R,N,2,7,2,-8.333378272312766,8.333378272312766
19603,grazing-land,0.0,2,gr1zINl{nd,N,3,10,3,-11.789699705542969,11.789699705542969
19604,grease,0.78,1,gris,N,1,4,1,-5.2526578266692,5.2526578266692
19605,grease,0.78,1,griz,V,1,4,1,-5.100940218964325,5.100940218964325
19606,grease-gun,0.0,2,grisgVn,N,2,7,2,-10.342291159476625,10.342291159476625
19607,greasepaint,0.0,2,grisp1nt,N,2,8,2,-9.955615408847827,9.955615408847827
19608,greaseproof,0.0,2,grispruf,A,2,8,2,-11.06985015962529,11.06985015962529
19609,greaser,0.0,2,griz@R,N,2,6,2,-6.3036087864098445,6.3036087864098445
19610,greasily,0.0,2,grisIlI,ADV,3,7,3,-7.968613124753866,7.968613124753866
19611,greasiness,0.0,2,grisInIs,N,3,8,3,-8.807705688809156,8.807705688809156
19612,greasy,0.78,2,grizI,A,2,5,2,-6.276928223499918,6.276928223499918
19613,great,2.93,1,gr1t,A,1,4,1,-4.649510373145352,4.649510373145352
19614,great,0.0,1,gr1t,N,1,4,1,-4.649510373145352,4.649510373145352
19615,great beyond,0.0,2,gr1tbIjQnd,N,3,10,3,-16.127019831343528,16.127019831343528
19616,Great Britain,0.0,0,gr1tbrItH,N,3,9,2,-11.709166916938226,11.709166916938226
19617,great circle,0.0,2,gr1ts3kP,N,3,8,2,-10.428065083186512,10.428065083186512
19618,greatcoat,0.3,2,gr1tk5t,N,2,7,2,-10.046677170696434,10.046677170696434
19619,Great Dane,0.0,2,gr1td1n,N,2,7,2,-10.837078448982306,10.837078448982306
19620,greatly,1.59,2,gr1tlI,ADV,2,6,2,-6.608437020984978,6.608437020984978
19621,greatness,0.7,2,gr1tnIs,N,2,7,2,-8.4032750218836,8.4032750218836
19622,Great Seal,0.0,2,gr1tsil,N,2,7,2,-9.956412658252185,9.956412658252185
19623,greaves,0.0,0,grivz,N,1,5,1,-7.515893417407667,7.515893417407667
19624,grebe,0.0,1,grib,N,1,4,1,-6.786240043809701,6.786240043809701
19625,Grecian,0.3,2,griSH,A,2,5,1,-5.7186020870565955,5.7186020870565955
19626,Greece,1.26,0,gris,N,1,4,1,-5.2526578266692,5.2526578266692
19627,greed,0.9,1,grid,N,1,4,1,-5.161842427356371,5.161842427356371
19628,greedily,0.3,2,gridIlI,ADV,3,7,3,-7.56308520774092,7.56308520774092
19629,greediness,0.0,2,gridInIs,N,3,8,3,-8.40217777179621,8.40217777179621
19630,greedy,0.85,2,gridI,A,2,5,2,-5.832782439758186,5.832782439758186
19631,greedy-guts,0.0,2,gridIgVts,N,3,9,3,-12.232479494192747,12.232479494192747
19632,Greek,1.49,1,grik,N,1,4,1,-5.482725400007752,5.482725400007752
19633,Greek,1.58,1,grik,A,1,4,1,-5.482725400007752,5.482725400007752
19634,green,1.66,1,grin,N,1,4,1,-5.308231858232875,5.308231858232875
19635,green,2.04,1,grin,A,1,4,1,-5.308231858232875,5.308231858232875
19636,greenback,0.0,2,grinb{k,N,2,7,2,-9.741483687176874,9.741483687176874
19637,green belt,0.0,2,grinbElt,N,2,8,2,-11.619160795174256,11.619160795174256
19638,greenery,0.3,2,grin@rI,N,3,7,3,-7.820150233092717,7.820150233092717
19639,green-eyed,0.0,3,grin2d,A,2,6,2,-7.996181230879195,7.996181230879195
19640,green fingers,0.0,2,grinfINg@z,N,3,10,3,-12.553457685537538,12.553457685537538
19641,greenfly,0.0,2,grinfl2,N,2,7,2,-9.830229141419498,9.830229141419498
19642,greengage,0.0,2,gring1_,N,2,7,2,-10.665453734102323,10.665453734102323
19643,greengrocer,0.0,2,gringr5s@R,N,3,10,3,-12.037763313940967,12.037763313940967
19644,greengrocery,0.0,2,gringr5s@rI,N,4,11,4,-13.380767046466476,13.380767046466476
19645,greenhorn,0.0,2,grinh$n,N,2,7,2,-9.952602197641381,9.952602197641381
19646,greenhouse,0.78,2,grinh6s,N,2,7,2,-9.537318407900216,9.537318407900216
19647,greenish,0.48,2,grinIS,A,2,6,2,-7.797763530495729,7.797763530495729
19648,greenishness,0.0,2,grinISnIs,N,3,9,3,-10.670225636734294,10.670225636734294
19649,green light,0.0,2,grinl2t,N,2,7,2,-9.369748638655423,9.369748638655423
19650,greenness,0.0,2,grinnIs,N,2,7,2,-9.317866106226019,9.317866106226019
19651,green pepper,0.0,2,grinpEp@R,N,3,9,3,-11.213889528911313,11.213889528911313
19652,greenroom,0.0,2,grinrUm,N,2,7,2,-10.912897186687351,10.912897186687351
19653,greens,0.48,1,grinz,N,1,5,1,-6.929485020792173,6.929485020792173
19654,green-stuff,0.0,2,grinstVf,N,2,8,2,-11.076619541788935,11.076619541788935
19655,green tea,0.0,2,grinti,N,2,6,2,-8.271960058055786,8.271960058055786
19656,green thumb,0.0,2,grinTVm,N,2,7,2,-10.082785415736064,10.082785415736064
19657,Greenwich,0.78,0,grEnI_,N,2,6,2,-7.435764388147039,7.435764388147039
19658,Greenwich Mean Time,0.0,0,grEnI_mint2m,N,4,12,4,-16.18362377568802,16.18362377568802
19659,Greenwich time,0.0,2,grEnI_t2m,N,3,9,3,-14.078716233601765,14.078716233601765
19660,greenwood,0.3,2,grinwUd,N,2,7,2,-9.973720156441539,9.973720156441539
19661,greet,1.49,1,grit,V,1,4,1,-5.1499289915693405,5.1499289915693405
19662,greeting,1.08,1,gritIN,N,2,6,2,-6.799172237514684,6.799172237514684
19663,Greg,0.3,0,grEg,N,1,4,1,-6.2687814487783875,6.2687814487783875
19664,gregarious,0.3,0,grIg8r7s,A,3,8,3,-10.24197810588008,10.24197810588008
19665,gregariously,0.0,2,grIg8r7slI,ADV,4,10,4,-12.020532998796854,12.020532998796854
19666,gregariousness,0.0,2,grIg8r7snIs,N,4,11,4,-13.472821146020168,13.472821146020168
19667,Gregorian,0.0,2,grIg$r7n,A,3,8,3,-10.584817253501114,10.584817253501114
19668,Gregorian calendar,0.0,2,grIg$r7nk{lInd@R,N,6,16,6,-18.066383561261663,18.066383561261663
19669,Gregorian chant,0.0,2,grIg$r7nJ#nt,N,4,12,4,-15.487643488052054,15.487643488052054
19670,Gregory,0.78,0,grEg@rI,N,3,7,3,-8.141007113276814,8.141007113276814
19671,gremlin,0.0,1,grEmlIn,N,2,7,2,-8.800532990566863,8.800532990566863
19672,Grenada,0.0,0,gr@n1d@,N,3,7,3,-9.416535492060795,9.416535492060795
19673,grenade,0.9,0,gr@n1d,N,2,6,2,-7.517915607155016,7.517915607155016
19674,Grenadian,0.0,1,gr@n1d7n,N,3,8,3,-10.583844856965086,10.583844856965086
19675,Grenadian,0.0,2,gr@n1d7n,A,3,8,3,-10.583844856965086,10.583844856965086
19676,grenadier,0.0,2,grEn@d7R,N,3,8,3,-9.744669709379913,9.744669709379913
19677,grenadine,0.0,1,grEn@din,N,3,8,3,-10.214544794821999,10.214544794821999
19678,grey,1.08,1,gr1,N,1,3,1,-4.609127355477927,4.609127355477927
19679,grey,0.48,1,gr1,V,1,3,1,-4.609127355477927,4.609127355477927
19680,grey,1.86,1,gr1,A,1,3,1,-4.609127355477927,4.609127355477927
19681,greybeard,0.0,2,gr1b7d,N,2,6,2,-9.816927127506668,9.816927127506668
19682,grey-headed,0.0,3,gr1hEdId,A,3,8,3,-11.215186716217252,11.215186716217252
19683,greyhound,0.48,2,gr1h6nd,N,2,7,2,-9.796542516414513,9.796542516414513
19684,greyish,0.3,2,gr1IS,A,2,5,2,-8.177258663441126,8.177258663441126
19685,grey matter,0.0,2,gr1m{t@R,N,3,8,3,-8.964571217754242,8.964571217754242
19686,greyness,0.0,2,gr1nIs,N,2,6,2,-6.715645647307401,6.715645647307401
19687,grid,0.7,1,grId,N,1,4,1,-4.8659046503560415,4.8659046503560415
19688,griddle,0.0,1,grIdP,N,2,5,1,-6.085830321918377,6.085830321918377
19689,gridiron,0.0,2,grId2@n,N,3,7,3,-8.477718249522804,8.477718249522804
19690,grief,1.2,1,grif,N,1,4,1,-6.301038838476988,6.301038838476988
19691,grievance,0.85,2,grivHs,N,2,6,1,-8.671248771761224,8.671248771761224
19692,grieve,0.7,1,griv,V,1,4,1,-5.547056306475777,5.547056306475777
19693,grievous,0.3,2,griv@s,A,2,6,2,-7.137763015224599,7.137763015224599
19694,grievously,0.0,2,griv@slI,ADV,3,8,3,-8.916317908141375,8.916317908141375
19695,grievousness,0.0,2,griv@snIs,N,3,9,3,-10.368606055364689,10.368606055364689
19696,griffin,0.3,1,grIfIn,N,2,6,2,-7.130875027918718,7.130875027918718
19697,griffon,0.0,1,grIfH,N,2,5,1,-7.1766365246512205,7.1766365246512205
19698,grill,0.48,1,grIl,N,1,4,1,-5.188585295263232,5.188585295263232
19699,grill,0.78,1,grIl,V,1,4,1,-5.188585295263232,5.188585295263232
19700,grille,0.6,1,grIl,N,1,4,1,-5.188585295263232,5.188585295263232
19701,grill-room,0.0,2,grIlrUm,N,2,7,2,-11.158851432932105,11.158851432932105
19702,grim,1.2,1,grIm,A,1,4,1,-5.113614043576228,5.113614043576228
19703,grimace,0.6,1,grIm1s,N,2,6,2,-7.672965640915622,7.672965640915622
19704,grimace,0.6,1,grIm1s,V,2,6,2,-7.672965640915622,7.672965640915622
19705,grime,0.0,1,gr2m,N,1,4,1,-6.013700456132527,6.013700456132527
19706,grime,0.0,1,gr2m,V,1,4,1,-6.013700456132527,6.013700456132527
19707,griminess,0.0,2,gr2mInIs,N,3,8,3,-9.19802553823679,9.19802553823679
19708,grimly,0.85,2,grImlI,ADV,2,6,2,-7.22104028607117,7.22104028607117
19709,grimness,0.0,2,grImnIs,N,2,7,2,-8.506374779611829,8.506374779611829
19710,grimy,0.48,2,gr2mI,A,2,5,2,-6.628630206198767,6.628630206198767
19711,grin,1.08,1,grIn,N,1,4,1,-4.671104604253841,4.671104604253841
19712,grin,1.43,1,grIn,V,1,4,1,-4.671104604253841,4.671104604253841
19713,grind,0.3,1,gr2nd,N,1,5,1,-6.24535450733973,6.24535450733973
19714,grind,1.43,1,gr2nd,V,1,5,1,-6.24535450733973,6.24535450733973
19715,grind down,0.0,2,gr2ndd6n,V,2,8,2,-12.496484386616507,12.496484386616507
19716,grinder,0.0,2,gr2nd@R,N,2,7,2,-7.475499650995987,7.475499650995987
19717,grind into,0.0,2,gr2ndIntu,V,3,9,3,-11.51568548902658,11.51568548902658
19718,grind out,0.0,2,gr2nd6t,V,2,7,2,-8.94310608152933,8.94310608152933
19719,grindstone,0.0,2,gr2ndst5n,N,2,9,2,-12.153332831770742,12.153332831770742
19720,gringo,0.0,0,grINg5,N,2,6,2,-7.272240122860755,7.272240122860755
19721,grip,0.95,1,grIp,N,1,4,1,-5.620248331774855,5.620248331774855
19722,grip,1.18,1,grIp,V,1,4,1,-5.620248331774855,5.620248331774855
19723,gripe,0.0,1,gr2p,N,1,4,1,-6.319126050856385,6.319126050856385
19724,gripe,0.0,1,gr2p,V,1,4,1,-6.319126050856385,6.319126050856385
19725,griper,0.0,2,gr2p@R,N,2,6,2,-6.970939949021664,6.970939949021664
19726,gripes,0.0,1,gr2ps,N,1,5,1,-7.546538103969939,7.546538103969939
19727,grippe,1.2,1,grIp,N,1,4,1,-5.620248331774855,5.620248331774855
19728,gripping,0.0,1,grIpIN,A,2,6,2,-7.045564283764817,7.045564283764817
19729,grippingly,0.0,2,grIpINlI,ADV,3,8,3,-8.702408691759695,8.702408691759695
19730,gripsack,0.0,2,grIps{k,N,2,7,2,-9.882305007932544,9.882305007932544
19731,grisly,0.0,0,grIzlI,A,2,6,2,-7.439376860439623,7.439376860439623
19732,grist,0.0,1,grIst,N,1,5,1,-4.972052153905898,4.972052153905898
19733,gristle,0.0,1,grIsP,N,2,5,1,-6.151142943174591,6.151142943174591
19734,gristly,0.0,2,grIsPI,A,3,6,2,-8.243230984498094,8.243230984498094
19735,grit,0.0,1,grIt,V,1,4,1,-4.697568342778744,4.697568342778744
19736,grit,0.48,1,grIt,N,1,4,1,-4.697568342778744,4.697568342778744
19737,grits,0.0,0,grIts,N,1,5,1,-6.58327740253753,6.58327740253753
19738,gritty,0.3,2,grItI,A,2,5,2,-5.4422739879017925,5.4422739879017925
19739,grizzle,0.0,1,grIzP,V,2,5,1,-6.313011041231006,6.313011041231006
19740,grizzled,0.0,1,grIzPd,A,2,6,1,-8.501751905230433,8.501751905230433
19741,grizzly,0.0,2,grIzlI,N,2,6,2,-7.439376860439623,7.439376860439623
19742,grizzly bear,0.0,2,grIzlIb8R,N,3,9,3,-11.598017064880418,11.598017064880418
19743,groan,0.48,1,gr5n,N,1,4,1,-5.4723071482564585,5.4723071482564585
19744,groan,1.04,1,gr5n,V,1,4,1,-5.4723071482564585,5.4723071482564585
19745,groat,0.0,1,gr5t,N,1,4,1,-5.220480833658732,5.220480833658732
19746,groats,0.0,0,gr5ts,N,1,5,1,-7.106189893417518,7.106189893417518
19747,grocer,0.78,0,gr5s@R,N,2,6,2,-6.82708504023023,6.82708504023023
19748,groceries,0.48,1,gr5s@rIz,N,3,8,3,-9.541560518675963,9.541560518675963
19749,grocery,0.78,2,gr5s@rI,N,3,7,3,-8.17008877275574,8.17008877275574
19750,grog,0.0,1,grQg,N,1,4,1,-6.129777496442763,6.129777496442763
19751,groggily,0.0,2,grQgIlI,ADV,3,7,3,-8.592870623860268,8.592870623860268
19752,groggy,0.0,2,grQgI,A,2,5,2,-6.8625678558775345,6.8625678558775345
19753,groin,0.48,1,gr4n,N,1,4,1,-6.28919683381475,6.28919683381475
19754,groin,0.0,1,gr4n,V,1,4,1,-6.28919683381475,6.28919683381475
19755,groom,0.78,1,grum,N,1,4,1,-5.707690547292357,5.707690547292357
19756,groom,0.7,1,grum,V,1,4,1,-5.707690547292357,5.707690547292357
19757,groove,0.78,1,gruv,N,1,4,1,-6.18367032788373,6.18367032788373
19758,groove,0.0,1,gruv,V,1,4,1,-6.18367032788373,6.18367032788373
19759,groover,0.0,2,gruv@R,N,2,6,2,-6.893917156709215,6.893917156709215
19760,groovy,0.0,2,gruvI,A,2,5,2,-6.861826049892872,6.861826049892872
19761,grope,1.0,1,gr5p,V,1,4,1,-5.977379135392118,5.977379135392118
19762,grope,0.0,1,gr5p,N,1,4,1,-5.977379135392118,5.977379135392118
19763,gropingly,0.0,3,gr5pINlI,ADV,3,8,3,-9.05953949537696,9.05953949537696
19764,gross,0.0,1,gr5s,N,1,4,1,-5.32872624943098,5.32872624943098
19765,gross,0.0,1,gr5s,V,1,4,1,-5.32872624943098,5.32872624943098
19766,gross,1.34,1,gr5s,A,1,4,1,-5.32872624943098,5.32872624943098
19767,grossly,0.7,2,gr5slI,ADV,2,6,2,-7.107281142347756,7.107281142347756
19768,grossness,0.0,2,gr5snIs,N,2,7,2,-8.559569289571069,8.559569289571069
19769,grot,0.0,1,grQt,N,1,4,1,-5.417297341282772,5.417297341282772
19770,grotesque,0.0,1,gr5tEsk,N,2,7,2,-9.20072840616644,9.20072840616644
19771,grotesque,0.9,0,gr5tEsk,A,2,7,2,-9.20072840616644,9.20072840616644
19772,grotesquely,0.0,2,gr5tEsklI,ADV,3,9,3,-10.7564351383937,10.7564351383937
19773,grotesqueness,0.0,2,gr5tEsknIs,N,3,10,3,-12.842119538200752,12.842119538200752
19774,grottiness,0.0,2,grQtInIs,N,3,8,3,-8.731398318443844,8.731398318443844
19775,grotto,0.3,1,grQt5,N,2,5,2,-7.472854058002994,7.472854058002994
19776,grotty,0.0,0,grQtI,A,2,5,2,-6.162002986405822,6.162002986405822
19777,grouch,0.0,1,gr6J,N,1,4,1,-6.836454201327246,6.836454201327246
19778,grouch,0.0,1,gr6J,V,1,4,1,-6.836454201327246,6.836454201327246
19779,grouchiness,0.0,2,gr6JInIs,N,3,8,3,-10.15251540951868,10.15251540951868
19780,grouchy,0.0,2,gr6JI,A,2,5,2,-7.5831200774806575,7.5831200774806575
19781,ground,2.25,1,gr6nd,N,1,5,1,-6.395036887164746,6.395036887164746
19782,ground,0.48,1,gr6nd,V,1,5,1,-6.395036887164746,6.395036887164746
19783,ground-bait,0.0,2,gr6ndb1t,N,2,8,2,-10.912737295413152,10.912737295413152
19784,ground bass,0.0,2,gr6ndb1s,N,2,8,2,-11.56996406047602,11.56996406047602
19785,ground cloth,0.0,2,gr6ndklQT,N,2,9,2,-13.946082623622157,13.946082623622157
19786,ground crew,0.0,2,gr6ndkru,N,2,8,2,-11.989709816078875,11.989709816078875
19787,ground-fish,0.0,2,gr6ndfIS,N,2,8,2,-11.49082555989732,11.49082555989732
19788,ground floor,0.0,2,gr6ndfl$R,N,2,9,2,-12.47711001404349,12.47711001404349
19789,ground glass,0.0,2,gr6ndgl#s,N,2,9,2,-13.46019601370047,13.46019601370047
19790,groundhog,0.0,2,gr6ndhQg,N,2,8,2,-11.953421998260778,11.953421998260778
19791,ground in,0.0,2,gr6ndIn,V,2,7,2,-8.263372191403997,8.263372191403997
19792,grounding,0.0,1,gr6ndIN,N,2,7,2,-7.970514500388855,7.970514500388855
19793,groundless,0.0,2,gr6ndlIs,A,2,8,2,-9.103085380412315,9.103085380412315
19794,groundlessly,0.0,2,gr6ndlIslI,ADV,3,10,3,-10.88164027332909,10.88164027332909
19795,groundlessness,0.0,2,gr6ndlIsnIs,N,3,11,3,-12.333928420552404,12.333928420552404
19796,groundnut,0.3,2,gr6ndnVt,N,2,8,2,-11.894230013114004,11.894230013114004
19797,ground-plan,0.0,2,gr6ndpl{n,N,2,9,2,-12.37830475765878,12.37830475765878
19798,ground-rent,0.0,2,gr6ndrEnt,N,2,9,2,-10.324753599516285,10.324753599516285
19799,ground rule,0.0,2,gr6ndrul,N,2,8,2,-11.009361823031679,11.009361823031679
19800,grounds,1.6,1,gr6ndz,N,1,6,1,-8.066580568614686,8.066580568614686
19801,groundsel,0.0,0,gr5nsP,N,2,6,1,-8.097911993180894,8.097911993180894
19802,groundsheet,0.0,2,gr6ndSit,N,2,8,2,-11.989329430109684,11.989329430109684
19803,groundsman,0.0,3,gr6ndzm@n,N,2,9,2,-11.506690017586836,11.506690017586836
19804,ground staff,0.0,2,gr6ndst#f,N,2,9,2,-13.16660392681197,13.16660392681197
19805,ground swell,0.0,2,gr6ndswEl,N,2,9,2,-13.026739287542261,13.026739287542261
19806,groundwork,0.0,2,gr6ndw3k,N,2,8,2,-10.812928744379906,10.812928744379906
19807,group,2.67,1,grup,N,1,4,1,-6.075838733844508,6.075838733844508
19808,group,0.7,1,grup,V,1,4,1,-6.075838733844508,6.075838733844508
19809,group captain,0.0,2,grupk{ptIn,N,3,10,3,-14.307850297599984,14.307850297599984
19810,groupie,0.0,2,grupI,N,2,5,2,-6.596617085012175,6.596617085012175
19811,grouping,1.0,1,grupIN,N,2,6,2,-7.50115468583447,7.50115468583447
19812,group practice,0.0,2,gruppr{ktIs,N,3,11,3,-14.527866658863413,14.527866658863413
19813,group therapy,0.0,2,grupTEr@pI,N,4,10,4,-15.24019722283758,15.24019722283758
19814,grouse,0.3,1,gr6s,N,1,4,1,-5.8434773148888794,5.8434773148888794
19815,grouse,0.0,1,gr6s,V,1,4,1,-5.8434773148888794,5.8434773148888794
19816,grove,1.04,1,gr5v,N,1,4,1,-5.57609889760565,5.57609889760565
19817,grovel,0.0,1,grQvP,V,2,5,1,-7.266418895647542,7.266418895647542
19818,groveller,0.0,2,grQvP@R,N,3,7,2,-9.757622832409774,9.757622832409774
19819,grow,2.53,1,gr5,V,1,3,1,-4.404335851505411,4.404335851505411
19820,grow away from,0.0,0,gr5@w1frQm,V,4,10,4,-15.521830488081148,15.521830488081148
19821,grower,0.3,2,gr5@R,N,2,5,2,-6.357377933007578,6.357377933007578
19822,growing-pains,0.0,2,gr5INp1nz,N,3,9,3,-14.1744876971496,14.1744876971496
19823,grow into,0.0,2,gr5Intu,V,3,7,3,-10.384527460415324,10.384527460415324
19824,growl,0.0,1,gr6l,N,1,4,1,-6.817578529657507,6.817578529657507
19825,growl,0.78,1,gr6l,V,1,4,1,-6.817578529657507,6.817578529657507
19826,growler,0.0,2,gr6l@R,N,2,6,2,-7.591970220521956,7.591970220521956
19827,growlingly,0.0,2,gr6lINlI,ADV,3,8,3,-9.394387323610587,9.394387323610587
19828,grown,0.85,1,gr5n,A,1,4,1,-5.4723071482564585,5.4723071482564585
19829,grown-up,0.85,1,gr5nVp,A,2,6,2,-9.309798993207474,9.309798993207474
19830,grown-up,0.85,1,gr5nVp,N,2,6,2,-9.309798993207474,9.309798993207474
19831,grow on,0.0,2,gr5Qn,V,2,5,2,-7.9603335902656225,7.9603335902656225
19832,grow out of,0.0,0,gr56tQv,V,3,7,3,-12.403108820210505,12.403108820210505
19833,grow over,0.0,2,gr55v@R,V,3,7,3,-11.387740711146801,11.387740711146801
19834,growth,2.08,2,gr5T,N,1,4,1,-6.348652601733233,6.348652601733233
19835,grow up,0.0,2,gr5Vp,V,2,5,2,-11.180483848972074,11.180483848972074
19836,groyne,0.0,1,gr4n,N,1,4,1,-6.28919683381475,6.28919683381475
19837,grub,0.48,1,grVb,N,1,4,1,-6.61428314942234,6.61428314942234
19838,grub,0.3,1,grVb,V,1,4,1,-6.61428314942234,6.61428314942234
19839,grubby,0.7,2,grVbI,A,2,5,2,-6.627485935896996,6.627485935896996
19840,Grub Street,0.0,0,grVbstrit,N,2,9,2,-11.344679011208576,11.344679011208576
19841,grudge,0.48,1,grV_,N,1,4,1,-6.5448978695828215,6.5448978695828215
19842,grudge,0.0,1,grV_,V,1,4,1,-6.5448978695828215,6.5448978695828215
19843,grudging,0.3,1,grV_IN,A,2,6,2,-7.894611726291851,7.894611726291851
